modCodeStr,dbCodeStr,season,exportDate,fips,ID,mean,sd,q_025,q_5,q_975,mode,y,y1
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01037,15,3.548494740990816,0.3078733919609706,2.944502555436091,3.5487403696493525,4.151190580362228,3.5492647421626606,52.6810511190789,3.9830600736766146
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01039,16,1.828435056572432,0.35713976813569126,1.1356829667217831,1.8278240564636672,2.5240760145418264,1.8260855535071987,1.01245448778272,0.6993551152885134
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01043,17,3.772076141060774,0.3101614169562965,3.1635651493408745,3.772347200782356,4.379040388606176,3.772932255975553,69.7090685055569,4.2585738320822975
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01045,18,3.0978402122703472,0.2988138994406005,2.5121120511045443,3.0978346017002933,3.683831307337208,3.0978261268404785,21.049127529174,3.0932730332721134
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01047,19,1.927296348615175,0.3307188302462828,1.2821739857428751,1.9267234431349616,2.575370433146431,1.9253509820329209,2.05649416338374,1.1172685609097306
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01049,20,3.9875062216511874,0.31502768339487286,3.369423133140593,3.987846109535706,4.603601298900422,3.988595991743797,95.1335383176867,4.565738249032575
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01053,21,2.5354509362505233,0.30611072505483106,1.9360008009049903,2.535209733822968,3.136257114118453,2.5347012097857746,7.57906471158584,2.1493248995843914
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01055,22,3.9374853197678936,0.31786529456078233,3.31400779227899,3.9378312802343483,4.559036392929826,3.938605092875898,95.3529441859459,4.568017951590669
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01057,23,3.8564403325677574,0.3087104008616842,3.2507798326433694,3.856701322531722,4.4606856142267475,3.857260271989496,73.3664640849287,4.309005088673373
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01059,24,3.663330264027871,0.3036200998131983,3.0677117669214193,3.6635157314119406,4.258056284891859,3.663904183922922,52.6183007737992,3.981890442148997
9a_iliSum_2009p_v1-2,_ilinDt_Octfit_2009p_span0.4_degree2,10,2017-05-12,01061,25,2.9916690039597005,0.2990985686573203,2.4055039706055172,2.991617694036645,3.5783481056214326,2.991515887057485,17.5040168546162,2.9179878357921147
